gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
CD200,,,no,True,ENSG00000091972,OX-2 membrane glycoprotein (CD antigen CD200),Cell membrane,prostate gland microvascular endothelial cell;pancreatic PP cell;endothelial cell of lymphatic vessel;hematopoietic multipotent progenitor cell;early lymphoid progenitor,CD200,2.319,1.862,2.319,10762,4500,-0.317
CD209,,,no,True,ENSG00000090659,CD209 antigen (C-type lectin domain family 4 member L) (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN) (DC-SIGN1) (CD antigen CD209),Secreted,blood vessel endothelial cell;endothelial cell of lymphatic vessel;mononuclear phagocyte,CEACAM;ICAM,1.554,1.594,1.594,7213,3852,0.036
CD248,,,no,True,ENSG00000174807,Endosialin (Tumor endothelial marker 1) (CD antigen CD248),Membrane,tracheobronchial smooth muscle cell;decidual cell;connective tissue cell;fibroblast;reticular cell;pulmonary interstitial fibroblast;pancreatic stellate cell;fibroblast of lung;bronchus fibroblast of lung;skin fibroblast;myofibroblast cell;stromal cell;stromal cell of ovary;interstitial cell of ovary;adventitial cell;mesenchymal cell,,0.447,0.804,0.804,2073,1942,0.847
CD320,,,no,True,ENSG00000167775,CD320 antigen (8D6 antigen) (FDC-signaling molecule 8D6) (FDC-SM-8D6) (Transcobalamin receptor) (TCblR) (CD antigen CD320),Cell membrane,gut endothelial cell;cerebral cortex endothelial cell;plasmablast,,0.093,0.104,0.104,433,251,0.155
CD34,,,no,True,ENSG00000174059,Hematopoietic progenitor cell antigen CD34 (CD antigen CD34),Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;interstitial cell of Cajal;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;capillary endothelial cell;gut endothelial cell;endothelial cell of uterus;hematopoietic multipotent progenitor cell;early T lineage precursor;common lymphoid progenitor;keratocyte;adventitial cell",CD34;SELL,1.934,3.482,3.482,8977,8415,0.848
CD36,,,no,True,ENSG00000135218,Platelet glycoprotein 4 (Fatty acid translocase) (FAT) (Glycoprotein IIIb) (GPIIIB) (Leukocyte differentiation antigen CD36) (PAS IV) (PAS-4) (Platelet collagen receptor) (Platelet glycoprotein IV) (GPIV) (Thrombospondin receptor) (CD antigen CD36),Cell membrane,"vein endothelial cell;capillary endothelial cell;dermis microvascular lymphatic vessel endothelial cell;Hofbauer cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;muscle precursor cell;cardiac muscle myoblast;dendritic cell, human;erythroid lineage cell;erythroblast;fat cell;white fat cell;adipocyte of breast",THBS,2.591,2.569,2.591,12024,6209,-0.012
CD59,,,no,True,ENSG00000085063,CD59 glycoprotein (1F5 antigen) (20 kDa homologous restriction factor) (HRF-20) (HRF20) (MAC-inhibitory protein) (MAC-IP) (MEM43 antigen) (Membrane attack complex inhibition factor) (MACIF) (Membrane inhibitor of reactive lysis) (MIRL) (Protectin) (CD antigen CD59),Cell membrane,pancreatic ductal cell;blood vessel endothelial cell;vein endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell of vascular tree;epithelial cell of urethra;fibroblast of breast;serous cell of epithelium of trachea,,5.175,4.509,5.175,24015,10897,-0.199
CD93,,,no,True,ENSG00000125810,Complement component C1q receptor (C1q/MBL/SPA receptor) (C1qR) (C1qR(p)) (C1qRp) (CDw93) (Complement component 1 q subcomponent receptor 1) (Matrix-remodeling-associated protein 4) (CD antigen CD93),Membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;endocardial cell;alternatively activated macrophage,,1.053,1.281,1.281,4888,3097,0.283
CDC37,,,no,True,ENSG00000105401,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),Cytoplasm,endothelial tip cell,,10.298,6.912,10.298,47791,16706,-0.575
CDH5,,,no,True,ENSG00000179776,Cadherin-5 (7B4 antigen) (Vascular endothelial cadherin) (VE-cadherin) (CD antigen CD144),Cell junction,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung endothelial cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;cardiac endothelial cell;endocardial cell;cerebral cortex endothelial cell;surface ectodermal cell;extravillous trophoblast,ANGPTL;CDH5,0.728,0.557,0.728,3380,1345,-0.388
CDK17,,,no,True,ENSG00000059758,Cyclin-dependent kinase 17,,cardiac endothelial cell,,2.947,3.507,3.507,13679,8476,0.251
CDKN1A,,,no,True,ENSG00000124762,Cyclin-dependent kinase inhibitor 1 (CDK-interacting protein 1) (Melanoma differentiation-associated protein 6) (MDA-6) (p21),Cytoplasm,skeletal muscle satellite stem cell;epithelial cell of lacrimal sac;prostate gland microvascular endothelial cell;medullary thymic epithelial cell;vascular associated smooth muscle cell;myometrial cell;skeletal muscle satellite cell;mature conventional dendritic cell;tendon cell,,5.455,6.248,6.248,25314,15101,0.196
CEACAM1,,,no,True,ENSG00000079385,Carcinoembryonic antigen-related cell adhesion molecule 1 (Biliary glycoprotein 1) (BGP-1) (CD antigen CD66a),Cell membrane,vasa recta ascending limb cell;kidney capillary endothelial cell;epithelial cell of urethra;myelocyte,CEACAM,0.147,0.163,0.163,684,395,0.149
CEMIP2,,,no,True,ENSG00000135048,Inactive cell surface hyaluronidase CEMIP2 (Cell migration-inducing hyaluronidase 2) (Transmembrane protein 2),Cell membrane,corneal endothelial cell;endothelial tip cell,,2.067,1.147,2.067,9595,2772,-0.85
CFAP20,,,no,True,ENSG00000070761,Cilia- and flagella-associated protein 20 (Basal body up-regulated protein 22) (Transcription factor IIB),Nucleus,vasa recta ascending limb cell;glomerular capillary endothelial cell;gut endothelial cell;enteric neuron;peripheral nervous system neuron,,1.027,0.959,1.027,4764,2317,-0.099
CFL2,,,no,True,ENSG00000165410,"Cofilin-2 (Cofilin, muscle isoform)",Nucleus matrix,epithelial cell of thymus;medullary thymic epithelial cell;slow muscle cell;enteric smooth muscle cell,,0.515,0.64,0.64,2391,1546,0.312
CH25H,,,no,True,ENSG00000138135,Cholesterol 25-hydroxylase,Endoplasmic reticulum membrane,epithelial cell of thymus;medullary thymic epithelial cell;microglial cell;mononuclear phagocyte;vascular associated smooth muscle cell;smooth muscle cell of prostate;T follicular helper cell;pericyte;mural cell,,0.565,0.656,0.656,2624,1585,0.214
CHRDL2,,,no,True,ENSG00000054938,Chordin-like protein 2 (Breast tumor novel factor 1) (BNF-1) (Chordin-related protein 2),Cytoplasm,uterine smooth muscle cell,,0.055,0.079,0.079,253,190,0.528
CHRM3,,,no,True,ENSG00000133019,Muscarinic acetylcholine receptor M3,Cell membrane,kidney capillary endothelial cell;epithelial cell of sweat gland;smooth muscle cell of sphincter of pupil;ciliary muscle cell;stellate neuron;visceromotor neuron,Ach,0.041,0.043,0.043,192,104,0.057
CLDN5,,,no,True,ENSG00000184113,Claudin-5 (Transmembrane protein deleted in VCFS) (TMDVCF),Cell junction,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;cerebral cortex endothelial cell;surface ectodermal cell,,4.624,2.479,4.624,21458,5991,-0.899
CLEC14A,,,no,True,ENSG00000176435,C-type lectin domain family 14 member A (Epidermal growth factor receptor 5) (EGFR-5),Membrane,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cerebral cortex endothelial cell,,0.722,0.814,0.814,3349,1968,0.174
CLEC4M,,,no,True,ENSG00000104938,C-type lectin domain family 4 member M (CD209 antigen-like protein 1) (DC-SIGN-related protein) (DC-SIGNR) (Dendritic cell-specific ICAM-3-grabbing non-integrin 2) (DC-SIGN2) (Liver/lymph node-specific ICAM-3-grabbing non-integrin) (L-SIGN) (CD antigen CD299),Secreted,Sertoli cell;mesothelial cell;endothelial cell of lymphatic vessel;ovarian surface epithelial cell,,0.401,0.353,0.401,1860,854,-0.182
CLIC4,,,no,True,ENSG00000169504,Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1),Cytoplasm,smooth muscle cell of sphincter of pupil;myometrial cell;trophoblast giant cell;Schwann cell;mesothelial fibroblast,,3.854,2.26,3.854,17884,5463,-0.77
CMTM8,,,no,True,ENSG00000170293,CKLF-like MARVEL transmembrane domain-containing protein 8 (Chemokine-like factor superfamily member 8),Cytoplasm;Nucleus,type B pancreatic cell;pancreatic PP cell;pancreatic epsilon cell;fenestrated cell;glomerular endothelial cell;late pro-B cell;neuron,,1.044,1.16,1.16,4843,2804,0.153
CNKSR3,,,no,True,ENSG00000153721,Connector enhancer of kinase suppressor of ras 3 (Connector enhancer of KSR 3) (CNK homolog protein 3) (CNK3) (CNKSR family member 3) (Maguin-like protein),Cytoplasm,taste receptor cell;endothelial cell of lymphatic vessel;retinal pigment epithelial cell;surface ectodermal cell,,0.801,0.499,0.801,3717,1206,-0.683
COL25A1,,,no,True,ENSG00000188517,Collagen alpha-1(XXV) chain (Alzheimer disease amyloid-associated protein) (AMY) (CLAC-P),Membrane,smooth muscle cell of sphincter of pupil;stellate neuron;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell;kidney interstitial fibroblast;pericyte;mesangial cell;renal interstitial pericyte;kidney interstitial cell,,0.164,0.187,0.187,763,451,0.183
COL4A1,,,no,True,ENSG00000187498,Collagen alpha-1(IV) chain,Secreted,mesenchymal stem cell;endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;skeletal muscle fibroblast;extravillous trophoblast;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;mural cell,COLLAGEN;ADGRG,5.314,5.09,5.314,24660,12303,-0.062
COL4A2,,,no,True,ENSG00000134871,Collagen alpha-2(IV) chain,Secreted,mesenchymal stem cell;lens epithelial cell;anterior lens cell;endothelial tip cell;smooth muscle myoblast;brown preadipocyte;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,COLLAGEN;ADGRG,4.002,3.133,4.002,18571,7571,-0.353
COL4A3,,,no,True,ENSG00000169031,Collagen alpha-3(IV) chain (Goodpasture antigen),Secreted,corneal endothelial cell;lens epithelial cell;anterior lens cell;epithelial cell of lung;type I pneumocyte;kidney loop of Henle thin ascending limb epithelial cell;lens fiber cell;secondary lens fiber;kidney glomerular epithelial cell;podocyte;retinal pigment epithelial cell,COLLAGEN;ADGRG,0.307,0.251,0.307,1426,606,-0.293
COL4A4,,,no,True,ENSG00000081052,Collagen alpha-4(IV) chain,Secreted,corneal endothelial cell;lens epithelial cell;anterior lens cell;epithelial cell of lung;lens fiber cell;secondary lens fiber;kidney glomerular epithelial cell;podocyte;fibroblast of cardiac tissue;kidney interstitial fibroblast;kidney interstitial cell,COLLAGEN;ADGRG,1.156,0.673,1.156,5366,1627,-0.78
COL4A5,,,no,True,ENSG00000188153,Collagen alpha-5(IV) chain,Secreted,basal epithelial cell of prostatic duct;corneal endothelial cell;lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;ciliary muscle cell,COLLAGEN;ADGRG,0.852,1.065,1.065,3955,2573,0.321
COL5A2,,,no,True,ENSG00000204262,Collagen alpha-2(V) chain,Secreted,corneal endothelial cell;endosteal cell;preosteoblast;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;fibroblast of lung;mesothelial fibroblast;osteoblast;mesenchymal cell;fibro/adipogenic progenitor cell,,2.95,1.904,2.95,13691,4602,-0.632
COLEC12,,,no,True,ENSG00000158270,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),Membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;dermis microvascular lymphatic vessel endothelial cell;endosteal cell;immature innate lymphoid cell;connective tissue cell;fibroblast;fibroblast of lung,,1.002,0.974,1.002,4651,2353,-0.042
CPXM2,,,no,True,ENSG00000121898,Inactive carboxypeptidase-like protein X2,Secreted,smooth muscle cell of sphincter of pupil,,0.387,0.44,0.44,1798,1064,0.184
CSF2,,,no,True,ENSG00000164400,Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim),Secreted,"endothelial cell of umbilical vein;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;group 3 innate lymphoid cell",IL4,0.041,0.053,0.053,189,127,0.368
CSF3,,,no,True,ENSG00000108342,Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim),Secreted,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,CSF3,0.027,,0.027,123,0,
CSPG4,,,no,True,ENSG00000173546,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Melanoma chondroitin sulfate proteoglycan) (Melanoma-associated chondroitin sulfate proteoglycan),Cell membrane,chondrocyte;pericyte;renal interstitial pericyte,CSPG4,0.306,0.262,0.306,1422,634,-0.224
CSRP1,,,no,True,ENSG00000159176,Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141),Nucleus,myoepithelial cell;myoepithelial cell of mammary gland;smooth muscle cell;vascular associated smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell,,2.133,1.842,2.133,9901,4451,-0.212
CST1,,,no,True,ENSG00000170373,Cystatin-SN (Cystain-SA-I) (Cystatin-1) (Salivary cystatin-SA-1),Secreted,basal cell of epithelium of trachea;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of vascular tree,,0.213,0.099,0.213,987,239,-1.105
CTHRC1,,,no,True,ENSG00000164932,Collagen triple helix repeat-containing protein 1,Secreted,vein endothelial cell;endothelial cell of umbilical vein;endocardial cell;preosteoblast;reticular cell;pancreatic stellate cell;osteoblast;chondrocyte,,1.222,0.866,1.222,5672,2092,-0.498
CTNNAL1,,,no,True,ENSG00000119326,Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1),Cytoplasm,epithelial cell;lung endothelial cell;granulosa cell;endothelial cell;endothelial cell of vascular tree;Leydig cell,,1.611,1.245,1.611,7477,3008,-0.372
